# BUSCO version is: 2.0 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /software/busco/2.0/x86_64-linux-ubuntu14.04/BUSCO.py -i /share/malooflab/Hajar/trinity-process/trinity.out/Trinity.fasta -o BUSCO_output_plant -l /home/hajaramini/embryophyta_odb9/ -m tran -c 20 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG09360LYU	Duplicated	TRINITY_DN142957_c0_g3_i1	350.1	202
EOG09360LYU	Duplicated	TRINITY_DN142957_c0_g3_i2	350.4	202
EOG09360M1I	Missing
EOG09360M1L	Duplicated	TRINITY_DN119170_c2_g2_i1	264.7	252
EOG09360M1L	Duplicated	TRINITY_DN119170_c2_g2_i11	264.9	252
EOG09360M1L	Duplicated	TRINITY_DN119170_c2_g2_i15	264.5	253
EOG09360M1M	Fragmented	TRINITY_DN130194_c3_g1_i7	227.2	146
EOG09360M2U	Duplicated	TRINITY_DN121680_c0_g1_i11	336.1	179
EOG09360M2U	Duplicated	TRINITY_DN121680_c0_g1_i16	349.0	189
EOG09360M37	Duplicated	TRINITY_DN130699_c0_g2_i5	310.0	156
EOG09360M37	Duplicated	TRINITY_DN130699_c0_g2_i5	325.2	162
EOG09360M37	Duplicated	TRINITY_DN130699_c0_g2_i8	326.4	198
EOG09360M37	Duplicated	TRINITY_DN222622_c0_g1_i1	324.1	160
EOG09360M3L	Duplicated	TRINITY_DN110993_c0_g1_i1	206.5	157
EOG09360M3L	Duplicated	TRINITY_DN110993_c0_g1_i4	207.1	157
EOG09360M3L	Duplicated	TRINITY_DN110993_c0_g2_i2	206.5	157
EOG09360M5K	Duplicated	TRINITY_DN121957_c0_g2_i2	370.7	253
EOG09360M5K	Duplicated	TRINITY_DN129533_c0_g3_i1	371.6	253
EOG09360MCN	Duplicated	TRINITY_DN129446_c0_g1_i2	215.8	188
EOG09360MCN	Duplicated	TRINITY_DN129446_c0_g1_i5	217.0	188
EOG09360MCN	Duplicated	TRINITY_DN129446_c0_g1_i6	216.9	188
EOG09360MCO	Duplicated	TRINITY_DN129529_c0_g3_i4	234.1	169
EOG09360MCO	Duplicated	TRINITY_DN131845_c1_g3_i9	233.6	169
EOG09360MCR	Duplicated	TRINITY_DN135733_c0_g1_i1	218.2	172
EOG09360MCR	Duplicated	TRINITY_DN135733_c0_g1_i5	218.3	172
EOG09360MCR	Duplicated	TRINITY_DN138108_c0_g1_i7	214.6	150
EOG09360MCT	Duplicated	TRINITY_DN111920_c1_g2_i1	324.7	177
EOG09360MCT	Duplicated	TRINITY_DN111920_c1_g2_i8	324.8	177
EOG09360MCT	Duplicated	TRINITY_DN120163_c0_g1_i4	326.3	177
EOG09360MDQ	Duplicated	TRINITY_DN122987_c1_g1_i16	422.1	230
EOG09360MDQ	Duplicated	TRINITY_DN122987_c1_g1_i17	422.1	230
EOG09360MDQ	Duplicated	TRINITY_DN122987_c1_g1_i9	422.4	230
EOG09360MDX	Duplicated	TRINITY_DN113110_c1_g1_i5	525.4	325
EOG09360MDX	Duplicated	TRINITY_DN113110_c1_g1_i9	534.9	338
EOG09360MF2	Duplicated	TRINITY_DN127171_c2_g2_i13	299.5	190
EOG09360MF2	Duplicated	TRINITY_DN127171_c2_g2_i2	299.1	190
EOG09360MF2	Duplicated	TRINITY_DN127171_c2_g2_i4	298.8	190
EOG09360MF6	Duplicated	TRINITY_DN133126_c1_g2_i4	301.1	159
EOG09360MF6	Duplicated	TRINITY_DN133126_c1_g2_i6	328.7	189
EOG09360MGG	Fragmented	TRINITY_DN122754_c0_g1_i2	352.1	199
EOG09360MIR	Missing
EOG09360MJR	Duplicated	TRINITY_DN128997_c0_g1_i1	189.9	174
EOG09360MJR	Duplicated	TRINITY_DN128997_c0_g1_i3	190.6	174
EOG09360MJR	Duplicated	TRINITY_DN140389_c0_g1_i3	188.5	174
EOG09360MKH	Duplicated	TRINITY_DN124349_c1_g1_i2	349.9	180
EOG09360MKH	Duplicated	TRINITY_DN124349_c1_g1_i3	337.0	180
EOG09360MKH	Duplicated	TRINITY_DN124349_c1_g1_i5	349.9	180
EOG09360MNW	Duplicated	TRINITY_DN124990_c1_g1_i3	232.3	170
EOG09360MNW	Duplicated	TRINITY_DN124990_c1_g2_i2	237.7	170
EOG09360MNW	Duplicated	TRINITY_DN137740_c0_g1_i6	218.4	172
EOG09360MO9	Duplicated	TRINITY_DN119695_c3_g1_i1	302.4	171
EOG09360MO9	Duplicated	TRINITY_DN119695_c3_g1_i4	302.2	185
EOG09360MO9	Duplicated	TRINITY_DN119695_c3_g3_i1	301.6	171
EOG09360MQ0	Duplicated	TRINITY_DN131874_c0_g2_i2	272.2	174
EOG09360MQ0	Duplicated	TRINITY_DN131874_c0_g5_i1	272.3	174
EOG09360MQ0	Duplicated	TRINITY_DN131874_c0_g5_i2	272.5	174
EOG09360MQN	Duplicated	TRINITY_DN128167_c0_g1_i7	285.2	158
EOG09360MQN	Duplicated	TRINITY_DN128167_c0_g2_i4	311.2	183
EOG09360MQN	Duplicated	TRINITY_DN128167_c0_g2_i5	313.1	183
EOG09360MRP	Duplicated	TRINITY_DN113406_c2_g1_i1	281.6	177
EOG09360MRP	Duplicated	TRINITY_DN113406_c2_g2_i3	281.7	176
EOG09360MRP	Duplicated	TRINITY_DN113406_c2_g2_i4	280.9	176
EOG09360MUD	Duplicated	TRINITY_DN124541_c1_g1_i1	308.5	264
EOG09360MUD	Duplicated	TRINITY_DN124541_c1_g1_i3	308.4	264
EOG09360MWT	Complete	TRINITY_DN112136_c0_g1_i18	388.6	293
EOG09360MYG	Duplicated	TRINITY_DN133666_c0_g1_i6	359.3	184
EOG09360MYG	Duplicated	TRINITY_DN142713_c2_g1_i2	368.8	190
EOG09360MYG	Duplicated	TRINITY_DN142713_c2_g1_i7	380.4	197
EOG09360MZ8	Duplicated	TRINITY_DN117454_c2_g1_i1	234.9	135
EOG09360MZ8	Duplicated	TRINITY_DN136441_c2_g1_i4	235.9	135
EOG09360MZ8	Duplicated	TRINITY_DN136441_c2_g1_i6	234.3	135
EOG09360N0I	Duplicated	TRINITY_DN126059_c0_g2_i1	209.2	139
EOG09360N0I	Duplicated	TRINITY_DN128655_c2_g3_i2	208.4	139
EOG09360N0I	Duplicated	TRINITY_DN128655_c2_g3_i9	208.4	139
EOG09360N12	Duplicated	TRINITY_DN148876_c1_g1_i20	343.1	164
EOG09360N12	Duplicated	TRINITY_DN148876_c1_g1_i27	344.4	164
EOG09360N12	Duplicated	TRINITY_DN148876_c1_g1_i37	343.1	164
EOG09360N2Y	Complete	TRINITY_DN111312_c0_g2_i1	329.1	208
EOG09360N4L	Duplicated	TRINITY_DN117474_c1_g1_i1	344.4	208
EOG09360N4L	Duplicated	TRINITY_DN117474_c1_g1_i5	362.2	203
EOG09360N4U	Duplicated	TRINITY_DN115349_c0_g1_i1	325.9	187
EOG09360N4U	Duplicated	TRINITY_DN115349_c0_g2_i1	325.8	187
EOG09360N69	Complete	TRINITY_DN135378_c1_g2_i2	306.4	142
EOG09360N7D	Duplicated	TRINITY_DN113907_c1_g1_i1	261.6	189
EOG09360N7D	Duplicated	TRINITY_DN113907_c1_g1_i7	262.1	189
EOG09360N7D	Duplicated	TRINITY_DN113907_c1_g3_i3	261.9	189
EOG09360N7F	Duplicated	TRINITY_DN119932_c0_g1_i1	407.0	247
EOG09360N7F	Duplicated	TRINITY_DN119932_c0_g2_i4	407.8	247
EOG09360N7F	Duplicated	TRINITY_DN119932_c0_g3_i6	412.9	245
EOG09360NB8	Duplicated	TRINITY_DN107274_c1_g1_i1	339.1	162
EOG09360NB8	Duplicated	TRINITY_DN107274_c1_g1_i2	339.2	162
EOG09360NB8	Duplicated	TRINITY_DN108468_c0_g1_i1	338.7	162
EOG09360NBT	Duplicated	TRINITY_DN122150_c2_g1_i2	386.4	176
EOG09360NBT	Duplicated	TRINITY_DN126163_c0_g1_i1	386.5	176
EOG09360NC2	Duplicated	TRINITY_DN112720_c0_g1_i2	382.2	197
EOG09360NC2	Duplicated	TRINITY_DN112720_c0_g2_i1	381.2	197
EOG09360NEY	Fragmented	TRINITY_DN130940_c0_g3_i2	245.8	126
EOG09360NF5	Duplicated	TRINITY_DN135981_c1_g1_i2	324.2	167
EOG09360NF5	Duplicated	TRINITY_DN135981_c1_g1_i26	324.6	167
EOG09360NF5	Duplicated	TRINITY_DN135981_c1_g1_i5	324.5	167
EOG09360NFA	Duplicated	TRINITY_DN127462_c1_g2_i2	285.3	163
EOG09360NFA	Duplicated	TRINITY_DN127462_c1_g2_i3	285.0	163
EOG09360NFA	Duplicated	TRINITY_DN127462_c1_g3_i2	284.8	163
EOG09360NGB	Duplicated	TRINITY_DN109417_c0_g1_i2	362.3	204
EOG09360NGB	Duplicated	TRINITY_DN109417_c0_g1_i3	362.1	204
EOG09360NGB	Duplicated	TRINITY_DN109417_c0_g2_i3	362.2	204
EOG09360NK5	Duplicated	TRINITY_DN113722_c1_g1_i1	224.4	126
EOG09360NK5	Duplicated	TRINITY_DN113722_c1_g4_i1	224.2	126
EOG09360NK5	Duplicated	TRINITY_DN113722_c1_g4_i2	224.5	126
EOG09360NKM	Duplicated	TRINITY_DN119424_c1_g1_i11	340.4	154
EOG09360NKM	Duplicated	TRINITY_DN119424_c1_g1_i11	341.1	154
EOG09360NKM	Duplicated	TRINITY_DN119424_c1_g1_i12	342.8	154
EOG09360NKM	Duplicated	TRINITY_DN119424_c1_g1_i14	341.8	154
EOG09360NKX	Duplicated	TRINITY_DN129545_c0_g1_i1	288.4	165
EOG09360NKX	Duplicated	TRINITY_DN129545_c0_g1_i2	288.4	165
EOG09360NKX	Duplicated	TRINITY_DN129545_c0_g1_i4	288.3	165
EOG09360NM4	Duplicated	TRINITY_DN149616_c3_g1_i3	291.8	182
EOG09360NM4	Duplicated	TRINITY_DN149616_c3_g1_i6	292.1	182
EOG09360NM4	Duplicated	TRINITY_DN149616_c3_g1_i9	292.0	182
EOG09360NN2	Duplicated	TRINITY_DN105830_c0_g1_i2	286.1	170
EOG09360NN2	Duplicated	TRINITY_DN106410_c0_g1_i1	285.9	170
EOG09360NN2	Duplicated	TRINITY_DN106410_c0_g1_i4	286.2	170
EOG09360NNQ	Duplicated	TRINITY_DN125594_c1_g2_i10	470.2	252
EOG09360NNQ	Duplicated	TRINITY_DN125594_c1_g2_i11	441.1	217
EOG09360NNQ	Duplicated	TRINITY_DN125594_c1_g2_i5	470.1	252
EOG09360NP8	Duplicated	TRINITY_DN115607_c0_g1_i2	245.9	240
EOG09360NP8	Duplicated	TRINITY_DN115607_c0_g1_i3	245.8	240
EOG09360NP8	Duplicated	TRINITY_DN115607_c0_g4_i2	243.9	222
EOG09360NQL	Duplicated	TRINITY_DN116023_c0_g3_i3	419.9	235
EOG09360NQL	Duplicated	TRINITY_DN116023_c0_g3_i5	419.0	235
EOG09360NQL	Duplicated	TRINITY_DN116023_c0_g3_i6	419.5	235
EOG09360NR1	Duplicated	TRINITY_DN123264_c0_g1_i17	219.7	159
EOG09360NR1	Duplicated	TRINITY_DN123264_c0_g1_i22	219.8	159
EOG09360NR1	Duplicated	TRINITY_DN123264_c0_g1_i4	219.9	159
EOG09360NSW	Duplicated	TRINITY_DN111297_c0_g1_i5	329.3	164
EOG09360NSW	Duplicated	TRINITY_DN111297_c0_g1_i9	329.4	164
EOG09360NSW	Duplicated	TRINITY_DN111297_c0_g2_i1	329.3	164
EOG09360NTO	Duplicated	TRINITY_DN127779_c2_g1_i14	289.9	151
EOG09360NTO	Duplicated	TRINITY_DN127779_c2_g2_i2	291.6	151
EOG09360NTY	Duplicated	TRINITY_DN133662_c0_g1_i10	223.0	154
EOG09360NTY	Duplicated	TRINITY_DN133662_c0_g1_i5	222.7	154
EOG09360NTY	Duplicated	TRINITY_DN133662_c0_g2_i1	221.0	152
EOG09360NUJ	Duplicated	TRINITY_DN119911_c0_g1_i1	177.5	204
EOG09360NUJ	Duplicated	TRINITY_DN119911_c0_g1_i2	177.1	204
EOG09360NUJ	Duplicated	TRINITY_DN119911_c0_g1_i7	186.3	204
EOG09360NY1	Duplicated	TRINITY_DN121336_c0_g1_i2	343.4	204
EOG09360NY1	Duplicated	TRINITY_DN121336_c0_g1_i4	343.7	183
EOG09360NY1	Duplicated	TRINITY_DN121336_c0_g2_i1	342.9	183
EOG09360NZY	Duplicated	TRINITY_DN123524_c1_g2_i4	298.1	147
EOG09360NZY	Duplicated	TRINITY_DN123524_c1_g2_i7	297.7	147
EOG09360NZY	Duplicated	TRINITY_DN123524_c1_g3_i5	294.0	147
EOG09360O09	Duplicated	TRINITY_DN133449_c0_g1_i7	262.8	193
EOG09360O09	Duplicated	TRINITY_DN133449_c0_g2_i3	253.5	185
EOG09360O09	Duplicated	TRINITY_DN133449_c0_g2_i6	264.2	193
EOG09360O0R	Duplicated	TRINITY_DN133741_c0_g1_i4	173.8	126
EOG09360O0R	Duplicated	TRINITY_DN133741_c0_g1_i6	175.5	155
EOG09360O0R	Duplicated	TRINITY_DN133741_c0_g1_i9	174.4	155
EOG09360O2N	Duplicated	TRINITY_DN107370_c0_g1_i1	156.0	66
EOG09360O2N	Duplicated	TRINITY_DN107370_c0_g1_i3	156.1	66
EOG09360O2N	Duplicated	TRINITY_DN107370_c0_g1_i5	156.1	66
EOG09360O4B	Duplicated	TRINITY_DN111385_c0_g1_i2	379.6	211
EOG09360O4B	Duplicated	TRINITY_DN111385_c0_g1_i2	379.6	211
EOG09360O4B	Duplicated	TRINITY_DN111385_c0_g1_i6	379.6	211
EOG09360O4B	Duplicated	TRINITY_DN111385_c0_g1_i6	379.6	211
EOG09360O6Q	Duplicated	TRINITY_DN137747_c2_g1_i2	216.1	132
EOG09360O6Q	Duplicated	TRINITY_DN137747_c2_g1_i5	215.6	132
EOG09360O6Q	Duplicated	TRINITY_DN144582_c0_g1_i8	253.1	165
EOG09360O8P	Duplicated	TRINITY_DN134001_c1_g1_i1	264.4	173
EOG09360O8P	Duplicated	TRINITY_DN134001_c1_g1_i11	264.9	173
EOG09360O8P	Duplicated	TRINITY_DN134001_c1_g1_i9	242.6	173
EOG09360O92	Complete	TRINITY_DN116322_c8_g1_i5	293.0	173
EOG09360OA3	Duplicated	TRINITY_DN121395_c0_g2_i1	292.7	164
EOG09360OA3	Duplicated	TRINITY_DN121395_c0_g2_i2	292.9	164
EOG09360OA3	Duplicated	TRINITY_DN121395_c0_g5_i2	295.4	164
EOG09360OBH	Duplicated	TRINITY_DN109406_c0_g1_i2	268.8	145
EOG09360OBH	Duplicated	TRINITY_DN109406_c0_g2_i3	268.9	145
EOG09360OBH	Duplicated	TRINITY_DN109406_c0_g2_i4	258.3	150
EOG09360OBR	Duplicated	TRINITY_DN118959_c0_g1_i1	294.4	175
EOG09360OBR	Duplicated	TRINITY_DN118959_c0_g1_i3	293.9	175
EOG09360OBR	Duplicated	TRINITY_DN118959_c0_g2_i1	294.5	175
EOG09360OC8	Duplicated	TRINITY_DN128137_c1_g1_i4	430.6	215
EOG09360OC8	Duplicated	TRINITY_DN128137_c1_g3_i3	429.3	215
EOG09360OC8	Duplicated	TRINITY_DN128137_c1_g3_i4	431.1	215
EOG09360OD6	Duplicated	TRINITY_DN116131_c0_g2_i12	281.8	197
EOG09360OD6	Duplicated	TRINITY_DN116131_c0_g2_i16	281.7	197
EOG09360OD6	Duplicated	TRINITY_DN116131_c0_g2_i20	281.0	197
EOG09360OGZ	Duplicated	TRINITY_DN110951_c0_g1_i1	219.6	136
EOG09360OGZ	Duplicated	TRINITY_DN110951_c0_g1_i3	232.7	143
EOG09360OGZ	Duplicated	TRINITY_DN110951_c0_g2_i4	232.1	143
EOG09360OHU	Duplicated	TRINITY_DN109590_c0_g1_i2	285.2	166
EOG09360OHU	Duplicated	TRINITY_DN113090_c0_g1_i4	285.4	166
EOG09360OHU	Duplicated	TRINITY_DN113090_c0_g1_i5	285.1	166
EOG09360OIY	Duplicated	TRINITY_DN135867_c3_g1_i12	260.6	149
EOG09360OIY	Duplicated	TRINITY_DN135867_c3_g1_i14	258.8	149
EOG09360OIY	Duplicated	TRINITY_DN135867_c3_g1_i7	260.8	149
EOG09360OJ7	Duplicated	TRINITY_DN115931_c0_g1_i5	312.5	187
EOG09360OJ7	Duplicated	TRINITY_DN115931_c0_g1_i6	312.7	187
EOG09360OJ7	Duplicated	TRINITY_DN115931_c0_g2_i4	312.6	187
EOG09360OLE	Duplicated	TRINITY_DN114493_c0_g2_i4	296.1	141
EOG09360OLE	Duplicated	TRINITY_DN114493_c0_g3_i2	296.6	141
EOG09360OLE	Duplicated	TRINITY_DN114493_c0_g3_i4	295.8	141
EOG09360ONA	Duplicated	TRINITY_DN108624_c0_g1_i4	334.9	186
EOG09360ONA	Duplicated	TRINITY_DN108624_c0_g1_i6	334.1	186
EOG09360OQ1	Duplicated	TRINITY_DN109206_c1_g1_i2	234.4	149
EOG09360OQ1	Duplicated	TRINITY_DN109206_c1_g2_i1	232.5	149
EOG09360OQ1	Duplicated	TRINITY_DN109206_c1_g2_i2	234.0	149
EOG09360OQ4	Duplicated	TRINITY_DN115165_c0_g2_i2	259.2	156
EOG09360OQ4	Duplicated	TRINITY_DN115165_c0_g2_i7	256.8	156
EOG09360OQ4	Duplicated	TRINITY_DN115165_c0_g2_i8	226.3	128
EOG09360OS0	Duplicated	TRINITY_DN110166_c2_g1_i2	233.1	131
EOG09360OS0	Duplicated	TRINITY_DN110166_c2_g1_i5	233.2	131
EOG09360OS0	Duplicated	TRINITY_DN251045_c0_g1_i1	235.8	120
EOG09360OS5	Duplicated	TRINITY_DN111700_c0_g1_i1	245.2	143
EOG09360OS5	Duplicated	TRINITY_DN111700_c0_g2_i1	246.5	143
EOG09360OT3	Duplicated	TRINITY_DN115766_c0_g1_i2	256.3	149
EOG09360OT3	Duplicated	TRINITY_DN115766_c0_g2_i2	256.1	149
EOG09360OTB	Duplicated	TRINITY_DN142868_c2_g1_i11	269.4	143
EOG09360OTB	Duplicated	TRINITY_DN142868_c2_g1_i14	269.4	143
EOG09360OTB	Duplicated	TRINITY_DN142868_c2_g1_i8	269.4	143
EOG09360OW8	Duplicated	TRINITY_DN120720_c0_g1_i2	331.6	208
EOG09360OW8	Duplicated	TRINITY_DN120720_c0_g3_i2	332.0	208
EOG09360OW8	Duplicated	TRINITY_DN120720_c0_g3_i6	331.5	208
EOG09360OWV	Duplicated	TRINITY_DN110581_c0_g1_i1	205.8	116
EOG09360OWV	Duplicated	TRINITY_DN110581_c0_g1_i2	195.5	123
EOG09360OWV	Duplicated	TRINITY_DN110581_c0_g2_i7	206.7	116
EOG09360P08	Duplicated	TRINITY_DN111541_c1_g1_i1	278.4	162
EOG09360P08	Duplicated	TRINITY_DN111541_c1_g1_i14	294.7	210
EOG09360P08	Duplicated	TRINITY_DN111541_c1_g1_i9	278.1	162
EOG09360P0D	Duplicated	TRINITY_DN120386_c0_g2_i3	261.5	181
EOG09360P0D	Duplicated	TRINITY_DN120386_c0_g2_i4	262.5	181
EOG09360P0D	Duplicated	TRINITY_DN120386_c0_g4_i1	261.4	181
EOG09360P3V	Duplicated	TRINITY_DN108890_c0_g1_i4	267.4	161
EOG09360P3V	Duplicated	TRINITY_DN108890_c0_g1_i8	268.1	162
EOG09360P3V	Duplicated	TRINITY_DN108890_c0_g1_i9	266.5	161
EOG09360P5M	Duplicated	TRINITY_DN128919_c0_g1_i2	308.6	178
EOG09360P5M	Duplicated	TRINITY_DN128919_c0_g1_i8	308.5	178
EOG09360P6I	Duplicated	TRINITY_DN116421_c0_g2_i3	179.2	133
EOG09360P6I	Duplicated	TRINITY_DN116421_c0_g3_i1	179.4	131
EOG09360P6I	Duplicated	TRINITY_DN116421_c0_g3_i2	179.4	130
EOG09360P82	Duplicated	TRINITY_DN137874_c0_g3_i1	216.1	187
EOG09360P82	Duplicated	TRINITY_DN137874_c0_g3_i3	214.6	190
EOG09360P82	Duplicated	TRINITY_DN137874_c0_g3_i4	215.2	190
EOG09360PA0	Duplicated	TRINITY_DN127663_c2_g1_i10	228.4	136
EOG09360PA0	Duplicated	TRINITY_DN127663_c2_g1_i6	231.2	140
EOG09360PFL	Duplicated	TRINITY_DN127679_c1_g3_i10	185.0	156
EOG09360PFL	Duplicated	TRINITY_DN127679_c1_g3_i10	185.0	156
EOG09360PFL	Duplicated	TRINITY_DN127679_c1_g3_i11	184.6	156
EOG09360PFL	Duplicated	TRINITY_DN127679_c1_g3_i11	184.6	156
EOG09360PFL	Duplicated	TRINITY_DN127679_c1_g3_i15	185.8	156
EOG09360PG1	Duplicated	TRINITY_DN119818_c0_g1_i4	298.2	154
EOG09360PG1	Duplicated	TRINITY_DN119818_c0_g2_i1	295.4	154
EOG09360PG1	Duplicated	TRINITY_DN119818_c0_g2_i2	295.7	154
EOG09360PGO	Duplicated	TRINITY_DN108146_c0_g1_i1	210.3	140
EOG09360PGO	Duplicated	TRINITY_DN108146_c0_g1_i2	210.5	140
EOG09360PGO	Duplicated	TRINITY_DN108146_c0_g1_i6	209.5	140
EOG09360PGO	Duplicated	TRINITY_DN108146_c0_g1_i6	209.6	140
EOG09360PHQ	Complete	TRINITY_DN134337_c6_g1_i5	237.7	176
EOG09360PKV	Duplicated	TRINITY_DN119794_c1_g2_i2	309.9	198
EOG09360PKV	Duplicated	TRINITY_DN119794_c1_g2_i3	310.3	198
EOG09360PKV	Duplicated	TRINITY_DN119794_c1_g2_i4	310.5	198
EOG09360PLI	Missing
EOG09360PLN	Duplicated	TRINITY_DN142209_c0_g1_i16	174.3	101
EOG09360PLN	Duplicated	TRINITY_DN142209_c0_g1_i18	174.7	101
EOG09360PLN	Duplicated	TRINITY_DN142209_c0_g1_i24	174.8	102
EOG09360PMV	Complete	TRINITY_DN143095_c0_g1_i1	249.2	150
EOG09360POQ	Duplicated	TRINITY_DN139303_c1_g1_i1	220.3	181
EOG09360POQ	Duplicated	TRINITY_DN139303_c1_g1_i12	229.6	190
EOG09360POQ	Duplicated	TRINITY_DN139303_c1_g1_i2	233.5	194
EOG09360PQE	Duplicated	TRINITY_DN125779_c0_g1_i1	283.2	155
EOG09360PQE	Duplicated	TRINITY_DN125779_c0_g1_i3	281.7	155
EOG09360PQE	Duplicated	TRINITY_DN125779_c0_g1_i5	281.9	155
EOG09360PQR	Duplicated	TRINITY_DN134398_c1_g1_i10	296.1	211
EOG09360PQR	Duplicated	TRINITY_DN134398_c1_g1_i15	296.1	213
EOG09360PQR	Duplicated	TRINITY_DN134398_c1_g1_i4	293.6	210
EOG09360PRE	Duplicated	TRINITY_DN131669_c1_g2_i3	178.2	138
EOG09360PRE	Duplicated	TRINITY_DN131669_c1_g2_i8	178.1	138
EOG09360PV7	Duplicated	TRINITY_DN145312_c0_g1_i13	347.2	326
EOG09360PV7	Duplicated	TRINITY_DN145312_c0_g1_i3	325.4	250
EOG09360PV7	Duplicated	TRINITY_DN145312_c0_g1_i8	325.4	250
EOG09360PWB	Duplicated	TRINITY_DN112121_c3_g1_i7	256.8	159
EOG09360PWB	Duplicated	TRINITY_DN119849_c1_g1_i2	256.7	159
EOG09360PWB	Duplicated	TRINITY_DN175250_c0_g1_i1	226.8	129
EOG09360PZZ	Duplicated	TRINITY_DN109633_c0_g1_i3	334.5	177
EOG09360PZZ	Duplicated	TRINITY_DN109633_c0_g2_i1	334.8	177
EOG09360PZZ	Duplicated	TRINITY_DN31954_c0_g1_i1	323.1	163
EOG09360Q05	Duplicated	TRINITY_DN126894_c0_g1_i2	232.6	117
EOG09360Q05	Duplicated	TRINITY_DN126894_c0_g2_i1	232.1	117
EOG09360Q05	Duplicated	TRINITY_DN126894_c0_g2_i2	231.9	117
EOG09360Q0V	Duplicated	TRINITY_DN107430_c1_g1_i1	247.2	176
EOG09360Q0V	Duplicated	TRINITY_DN124643_c3_g1_i4	240.2	173
EOG09360Q0V	Duplicated	TRINITY_DN124643_c3_g1_i5	240.4	173
EOG09360Q2G	Duplicated	TRINITY_DN122543_c1_g1_i4	197.4	144
EOG09360Q2G	Duplicated	TRINITY_DN122543_c1_g2_i2	197.7	144
EOG09360Q2G	Duplicated	TRINITY_DN122543_c1_g2_i5	197.6	144
EOG09360Q7Y	Duplicated	TRINITY_DN136442_c0_g1_i1	118.5	79
EOG09360Q7Y	Duplicated	TRINITY_DN136442_c0_g1_i2	118.3	79
EOG09360Q7Y	Duplicated	TRINITY_DN148131_c1_g4_i1	118.5	79
EOG09360QB9	Duplicated	TRINITY_DN115613_c0_g2_i1	325.5	168
EOG09360QB9	Duplicated	TRINITY_DN115613_c0_g3_i2	325.5	168
EOG09360QB9	Duplicated	TRINITY_DN115613_c0_g3_i3	325.3	168
EOG09360QE3	Duplicated	TRINITY_DN114584_c0_g1_i2	151.2	136
EOG09360QE3	Duplicated	TRINITY_DN117335_c1_g3_i2	152.1	136
EOG09360QE3	Duplicated	TRINITY_DN117335_c1_g3_i3	151.1	136
EOG09360QEX	Duplicated	TRINITY_DN117533_c4_g1_i14	234.9	138
EOG09360QEX	Duplicated	TRINITY_DN117533_c4_g1_i16	232.5	138
EOG09360QEX	Duplicated	TRINITY_DN117533_c4_g1_i20	233.5	138
EOG09360QFC	Fragmented	TRINITY_DN115453_c0_g2_i1	243.4	128
EOG09360QGD	Fragmented	TRINITY_DN132803_c1_g1_i2	143.9	96
EOG09360QHJ	Duplicated	TRINITY_DN127015_c0_g2_i1	265.1	188
EOG09360QHJ	Duplicated	TRINITY_DN127015_c0_g2_i5	303.2	188
EOG09360QHJ	Duplicated	TRINITY_DN130610_c1_g2_i1	303.3	188
EOG09360QIM	Duplicated	TRINITY_DN145468_c1_g1_i2	196.2	113
EOG09360QIM	Duplicated	TRINITY_DN145468_c1_g1_i5	196.8	113
EOG09360QIM	Duplicated	TRINITY_DN145468_c1_g3_i3	196.8	113
EOG09360QMN	Complete	TRINITY_DN98253_c0_g4_i1	198.5	117
EOG09360QMO	Duplicated	TRINITY_DN142813_c2_g3_i1	392.7	255
EOG09360QMO	Duplicated	TRINITY_DN142813_c2_g3_i3	390.2	264
EOG09360QMO	Duplicated	TRINITY_DN142813_c2_g3_i6	388.0	257
EOG09360QNQ	Duplicated	TRINITY_DN116691_c2_g1_i2	259.9	129
EOG09360QNQ	Duplicated	TRINITY_DN116691_c2_g1_i3	255.4	121
EOG09360QNQ	Duplicated	TRINITY_DN120788_c2_g1_i3	260.7	131
EOG09360QPR	Duplicated	TRINITY_DN123152_c0_g1_i3	303.4	163
EOG09360QPR	Duplicated	TRINITY_DN123152_c0_g1_i4	303.8	163
EOG09360QPR	Duplicated	TRINITY_DN123152_c0_g2_i3	304.8	163
EOG09360QQP	Duplicated	TRINITY_DN109596_c0_g1_i1	156.6	102
EOG09360QQP	Duplicated	TRINITY_DN109596_c0_g2_i1	156.8	103
EOG09360QQP	Duplicated	TRINITY_DN109596_c0_g2_i3	156.3	102
EOG09360QS9	Duplicated	TRINITY_DN143330_c1_g2_i2	222.1	110
EOG09360QS9	Duplicated	TRINITY_DN143330_c1_g2_i3	222.1	110
EOG09360QS9	Duplicated	TRINITY_DN143330_c1_g2_i4	222.2	110
EOG09360QVA	Duplicated	TRINITY_DN108259_c1_g1_i11	214.0	168
EOG09360QVA	Duplicated	TRINITY_DN108259_c1_g1_i6	214.6	168
EOG09360QVA	Duplicated	TRINITY_DN119239_c1_g1_i1	227.8	157
EOG09360QWS	Duplicated	TRINITY_DN124190_c3_g1_i5	267.3	135
EOG09360QWS	Duplicated	TRINITY_DN124190_c3_g1_i8	267.1	135
EOG09360QWS	Duplicated	TRINITY_DN124190_c3_g2_i6	266.5	135
EOG09360QXX	Fragmented	TRINITY_DN105006_c0_g1_i1	138.1	89
